"State","District","ROWID","Country","State.LGD.Code","District.LGD.Code","Ground.Water.Station.Name","Ground.Water.Station.Latitude","Ground.Water.Station.Longitude","SourceYear","Amount.of.Arsenic","Amount.of.carbonate","Amount.of.Calcium","Amount.of.Chloride","Amount.of.Electrical.Conductivity","Amount.of.Fluorine","Amount.of.Iron","Amount.of.Hydrogencarbonate","Amount.of.Potassium","Amount.of.Magnesium","Amount.of.Nitrate","Amount.of.Sodium","Percentage.of.Sodium","Amount.of.Phosphate.Ion","Amount.of.Residual.Sodium.Carbonate","Amount.of.Sodium.absorption.ratio","Amount.of.Sulfate","Amount.of.Silicon.dioxide","Amount.of.Hardness.Total","Amount.of.Alkalinity.Total","Amount.of.Total.Dissolved.Solids","Amount.of.Potential.of.Hydrogen","YearCode","Year","district_year","sdp","Gini","NO. OF SEATS","Winning_Margin","sdp_numeric","Deaths","Factories","States","No..of.Political.Parties","Politicalparties_seat","sdp_2","sdp_3","Gini_state"
"KARNATAKA","Raichur",432588,"India",29,546,"Galarga","0","0",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Raichur2018",974815,0.28,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Raichur",432616,"India",29,546,"Ganadala","0","0",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Raichur2018",974815,0.28,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Raichur",432634,"India",29,546,"Gandhalu","15.97638889","77.41194444",2018,0,0,88,276.9,1640,0.47,0,183,4.9,87.5,24.2,198.2,NA,0,0,0,360,0,580,NA,0,8.17,2018,"Calendar Year (Jan - Dec), 2018","Raichur2018",974815,0.28,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Raichur",433373,"India",29,546,"Gorebal","15.68916667","76.71972222",2018,0,0,32,269.8,2300,0.38,0,298.9,4.9,55.9,64.6,392.8,NA,0,0,0,416,0,310,NA,0,8.23,2018,"Calendar Year (Jan - Dec), 2018","Raichur2018",974815,0.28,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Raichur",433422,"India",29,546,"GOUDUR","16.26222222","76.67666667",2018,0,42,20,99.4,900,2.6,0,146.4,2.6,60.8,8,89,NA,0,0,0,137,0,300,NA,0,8.32,2018,"Calendar Year (Jan - Dec), 2018","Raichur2018",974815,0.28,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Raichur",433475,"India",29,546,"Gudadur","15.9125","76.67083333",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Raichur2018",974815,0.28,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Raichur",433604,"India",29,546,"Gunda","16.27083333","77.27083333",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Raichur2018",974815,0.28,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Udupi",446726,"India",29,549,"Someshwara","0","0",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Udupi2018",974815,0.32,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Udupi",447684,"India",29,549,"Thekkatte","13.55333333","74.70194444",2018,0,NA,NA,14.2,130,0.009,NA,NA,NA,NA,1.32,NA,NA,0,0,0,NA,0,NA,NA,0,8.771,2018,"Calendar Year (Jan - Dec), 2018","Udupi2018",974815,0.32,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Udupi",447757,"India",29,549,"Thodaaru","0","0",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Udupi2018",974815,0.32,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Udupi",448052,"India",29,549,"Trasi","13.68916667","74.65277778",2018,0,NA,NA,35.5,210,0.017,NA,NA,NA,NA,5.14,NA,NA,0,0,0,NA,0,NA,NA,0,9.19,2018,"Calendar Year (Jan - Dec), 2018","Udupi2018",974815,0.32,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Udupi",448187,"India",29,549,"Uchila","13.19222222","74.75277778",2018,0,NA,NA,56.8,440,0.24,NA,NA,NA,NA,74.6,NA,NA,0,0,0,NA,0,NA,NA,0,4.571,2018,"Calendar Year (Jan - Dec), 2018","Udupi2018",974815,0.32,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Udupi",437967,"India",29,549,"Koup Uliyargoli","13.24722222","74.74722222",2018,0,NA,NA,63.9,370,0.032,NA,NA,NA,NA,45.2,NA,NA,0,0,0,NA,0,NA,NA,0,5.218,2018,"Calendar Year (Jan - Dec), 2018","Udupi2018",974815,0.32,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Udupi",438114,"India",29,549,"Kukkandur","0","0",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Udupi2018",974815,0.32,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Uttara Kannada",426084,"India",29,550,"Alakod","14.31666667","74.49444444",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Uttara Kannada2018",974815,0.22,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Uttara Kannada",426328,"India",29,550,"Amdalli","14.78333333","74.25",2018,0,0,16,20,147,0.29,0,81,1.6,7.3,3.5,23.3,NA,0,0,0,34,0,70,NA,0,7.46,2018,"Calendar Year (Jan - Dec), 2018","Uttara Kannada2018",974815,0.22,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Uttara Kannada",426398,"India",29,550,"Amminalli","14.3875","74.80833333",2018,0,0,60,77,521,0.32,0,137,7.8,12.1,5.7,29,NA,0,0,0,33,0,200,NA,0,7.89,2018,"Calendar Year (Jan - Dec), 2018","Uttara Kannada2018",974815,0.22,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Uttara Kannada",426585,"India",29,550,"Ankola","0","0",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Uttara Kannada2018",974815,0.22,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Uttara Kannada",426586,"India",29,550,"Ankola1","14.66666667","74.3",2018,0,0,26,35.45,326,0.41,0,98,5.05,10.8,12.3,26.8,NA,0,0,0,41,0,110,NA,0,7.68,2018,"Calendar Year (Jan - Dec), 2018","Uttara Kannada2018",974815,0.22,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Uttara Kannada",426613,"India",29,550,"Anshi","14.9875","74.38333333",2018,0,0,16,18,113,0.32,0,115.938,3.8,7.3,2.7,24.7,NA,0,0,0,8,0,70,NA,0,7.96,2018,"Calendar Year (Jan - Dec), 2018","Uttara Kannada2018",974815,0.22,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Uttara Kannada",426623,"India",29,550,"Antarvalli","14.47111111","74.45944444",2018,0,0,20,40,193,0.32,0,85,5.2,12.1,3.4,23,NA,0,0,0,27,0,100,NA,0,7.91,2018,"Calendar Year (Jan - Dec), 2018","Uttara Kannada2018",974815,0.22,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Uttara Kannada",426715,"India",29,550,"Arge Karwar","14.76916667","74.1625",2018,0,0,18,13,176,0.23,0,106,2.7,8.5,4.2,25.8,NA,0,0,0,19,0,80,NA,0,7.59,2018,"Calendar Year (Jan - Dec), 2018","Uttara Kannada2018",974815,0.22,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Uttara Kannada",426836,"India",29,550,"Asnoti","14.88222222","74.15083333",2018,0,0,24,33,226,0.33,0,93,8.7,12.1,4.8,13,NA,0,0,0,13,0,110,NA,0,7.56,2018,"Calendar Year (Jan - Dec), 2018","Uttara Kannada2018",974815,0.22,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Uttara Kannada",427138,"India",29,550,"Badal","14.425","74.60555556",2018,0,0,30,34,236,0.23,0,87,4,1.2,4.7,35.8,NA,0,0,0,32,0,80,NA,0,7.7,2018,"Calendar Year (Jan - Dec), 2018","Uttara Kannada2018",974815,0.22,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Uttara Kannada",427739,"India",29,550,"Banavasi","14.53416667","75.01888889",2018,0,0,40,57,372,0.36,0,117,6.3,4.8,4.43,31,NA,0,0,0,11,0,120,NA,0,7.82,2018,"Calendar Year (Jan - Dec), 2018","Uttara Kannada2018",974815,0.22,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Uttara Kannada",427749,"India",29,550,"Bandal","14.53333333","74.66666667",2018,0,0,50,66,470,0.56,0,109.836,2.8,6,4.6,31,NA,0,0,0,32,0,150,NA,0,7.9,2018,"Calendar Year (Jan - Dec), 2018","Uttara Kannada2018",974815,0.22,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Uttara Kannada",427764,"India",29,550,"Bandel","0","0",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Uttara Kannada2018",974815,0.22,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Uttara Kannada",427975,"India",29,550,"Baralkod","15.43888889","74.38611111",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Uttara Kannada2018",974815,0.22,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Uttara Kannada",428055,"India",29,550,"Bargi","14.525","74.40416667",2018,0,0,16,36,126,0.29,0,63,2.9,4.8,2.1,29,NA,0,0,0,17,0,60,NA,0,7.6,2018,"Calendar Year (Jan - Dec), 2018","Uttara Kannada2018",974815,0.22,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Uttara Kannada",428237,"India",29,550,"Basavanabail","14.25555556","74.78194444",2018,0,0,20,22,173,0.19,0,78,2.8,4.8,4.6,19.7,NA,0,0,0,24,0,70,NA,0,7.39,2018,"Calendar Year (Jan - Dec), 2018","Uttara Kannada2018",974815,0.22,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Uttara Kannada",428489,"India",29,550,"Belekeri","14.725","74.26666667",2018,0,0,20,17,123,0.33,0,60,4,4.8,9,26,NA,0,0,0,38,0,70,NA,0,7.83,2018,"Calendar Year (Jan - Dec), 2018","Uttara Kannada2018",974815,0.22,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Uttara Kannada",428706,"India",29,550,"Bhagavathi","15.16111111","74.75638889",2018,0,0,38,42,362,0.33,0,140.346,3.8,8.5,4.6,41,NA,0,0,0,35,0,130,NA,0,7.78,2018,"Calendar Year (Jan - Dec), 2018","Uttara Kannada2018",974815,0.22,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Uttara Kannada",428917,"India",29,550,"Bhatkal1","13.98333333","74.55",2018,0,0,24,41,247,0.28,0,136,13.2,12.1,6.3,33,NA,0,0,0,37,0,110,NA,0,7.43,2018,"Calendar Year (Jan - Dec), 2018","Uttara Kannada2018",974815,0.22,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Raichur",446443,"India",29,546,"Sindhnur1","15.77333333","76.76111111",2018,0,108,16,170.4,2100,3.4,0,556.9,3.8,26.75,39.2,495.9,NA,0,0,0,288,0,150,NA,0,8.84,2018,"Calendar Year (Jan - Dec), 2018","Raichur2018",974815,0.28,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Raichur",446592,"India",29,546,"Sirwar1","16.17222222","77.02083333",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Raichur2018",974815,0.28,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Raichur",443669,"India",29,546,"Potanhal","15.91888889","76.89333333",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Raichur2018",974815,0.28,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Raichur",448162,"India",29,546,"Turvihal","15.76666667","76.6",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Raichur2018",974815,0.28,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Raichur",448482,"India",29,546,"Vachanayakana Thanda","16.28638889","76.88555556",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Raichur2018",974815,0.28,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Raichur",448651,"India",29,546,"Vanukuni","16.40055556","76.98277778",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Raichur2018",974815,0.28,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Ramanagara",434303,"India",29,631,"Hoskote","0","0",2018,0,0,98,401.15,1727,0.346591,0,134.2,11.05,60.7,43.4005,113,NA,0,0,0,96,0,495,0,0,8.031,2018,"Calendar Year (Jan - Dec), 2018","Ramanagara2018",974815,0.39,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Ramanagara",434828,"India",29,631,"Jalamangala A","12.82","77.22027778",2018,0,0,32,52,674,0.75,0,192,12,31.5,30.5,41,NA,0,0,0,40,0,210,0,0,8.18,2018,"Calendar Year (Jan - Dec), 2018","Ramanagara2018",974815,0.39,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Ramanagara",445813,"India",29,631,"S.B.Doddi","12.73416667","77.29861111",2018,0,0,42,105,1130,1.17,0,235,11,39.8,49.2,93,NA,0,0,0,97,0,270,NA,0,7.72,2018,"Calendar Year (Jan - Dec), 2018","Ramanagara2018",974815,0.39,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Ramanagara",446714,"India",29,631,"Solur","0","0",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Ramanagara2018",974815,0.39,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Ramanagara",436013,"India",29,631,"Kanakapura1","12.56666667","77.43333333",2018,0,0,32,79,929,0.62,0,326,9,31.5,1.7,100,NA,0,0,0,67,0,210,NA,0,7.99,2018,"Calendar Year (Jan - Dec), 2018","Ramanagara2018",974815,0.39,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Ramanagara",436135,"India",29,631,"Kankapura","12.56666667","77.43333333",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Ramanagara2018",974815,0.39,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Ramanagara",433968,"India",29,631,"Harohalli1","12.68333333","77.48333333",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Ramanagara2018",974815,0.39,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Ramanagara",433969,"India",29,631,"Harohalli A","12.68194444","77.475",2018,0,0,38,88,1008,1.2,0,246,13,37.5,15.6,62,NA,0,0,0,81,0,250,NA,0,8.18,2018,"Calendar Year (Jan - Dec), 2018","Ramanagara2018",974815,0.39,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Ramanagara",434130,"India",29,631,"Hegganur","12.33333333","77.45",2018,0,36,64,116,1427,1.03,0,369,15,33.8,66.5,128,NA,0,0,0,52,0,300,NA,0,8.61,2018,"Calendar Year (Jan - Dec), 2018","Ramanagara2018",974815,0.39,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Ramanagara",434134,"India",29,631,"Helagalli","12.36638889","77.41055556",2018,0,0,74,216,1562,0.17,0,259,16,37.5,90,174,NA,0,0,0,126,0,340,NA,0,8.03,2018,"Calendar Year (Jan - Dec), 2018","Ramanagara2018",974815,0.39,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Ramanagara",434268,"India",29,631,"Honganur","12.6","77.20833333",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Ramanagara2018",974815,0.39,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Ramanagara",435546,"India",29,631,"Kadashivanahalli","12.49611111","77.58833333",2018,0,0,82,236,1530,0.69,0,356,17,27.8,65,171,NA,0,0,0,46,0,320,NA,0,7.88,2018,"Calendar Year (Jan - Dec), 2018","Ramanagara2018",974815,0.39,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Ramanagara",435610,"India",29,631,"Kailancha","12.66666667","77.45",2018,0,0,36,80,986,1.14,0,306,5,31.5,3.4,82,NA,0,0,0,41,0,220,NA,0,8.14,2018,"Calendar Year (Jan - Dec), 2018","Ramanagara2018",974815,0.39,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Ramanagara",435767,"India",29,631,"Kalegowdanadoddi","12.8175","77.22277778",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Ramanagara2018",974815,0.39,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Raichur",449128,"India",29,546,"Watgal","16.10472222","76.75666667",2018,0,0,164,887.5,3900,0.69,0,414.8,15.1,114.3,12.7,637.7,NA,0,0,0,800,0,880,NA,0,7.74,2018,"Calendar Year (Jan - Dec), 2018","Raichur2018",974815,0.28,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Raichur",439903,"India",29,546,"Manvi2","16","77.03333333",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Raichur2018",974815,0.28,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Raichur",440017,"India",29,546,"Maski1","15.95833333","76.65833333",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Raichur2018",974815,0.28,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Raichur",440018,"India",29,546,"Maski A","16.27083333","77.27083333",2018,0,0,132,440.2,2500,0.27,0,317.2,125,104.57,228,202,NA,0,0,0,224,0,760,NA,0,7.68,2018,"Calendar Year (Jan - Dec), 2018","Raichur2018",974815,0.28,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Raichur",440723,"India",29,546,"Mudgal","16.01666667","76.4",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Raichur2018",974815,0.28,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Bangalore",446471,"India",29,525,"Singasandra","0","0",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bangalore2018",974815,0.36,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Bangalore",439528,"India",29,525,"Malleswaram","13.00416667","77.5725",2018,0,0,32,99.4,1016,0.838384,0,433.1,4.65,57.058,4.865,74.9,NA,0,0,0,45,0,315,NA,0,8.087,2018,"Calendar Year (Jan - Dec), 2018","Bangalore2018",974815,0.36,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Bangalore",446855,"India",29,525,"Srinagara","0","0",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bangalore2018",974815,0.36,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Bangalore",438183,"India",29,525,"Kumaraswamy Layout","12.91138889","77.5675",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bangalore2018",974815,0.36,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Bangalore",441939,"India",29,525,"Nimans(Pz)","0","0",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bangalore2018",974815,0.36,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Bangalore",446472,"India",29,525,"Singasandra(Pz)","0","0",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bangalore2018",974815,0.36,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Bangalore",447601,"India",29,525,"Thalaghattapura","0","0",2018,0,0,54,110,1216,0.62,0,328,11,30.3,20.8,113,NA,0,0,0,61,0,260,0,0,7.98,2018,"Calendar Year (Jan - Dec), 2018","Bangalore2018",974815,0.36,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Bangalore",445946,"India",29,525,"Sevakshethra Hospital","0","0",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bangalore2018",974815,0.36,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Kodagu",435660,"India",29,541,"Kakkabe","12.25472222","75.64305556",2018,0,NA,NA,14.2,720,0.034,NA,NA,NA,NA,12.3,NA,NA,0,0,0,NA,0,NA,NA,0,7.675,2018,"Calendar Year (Jan - Dec), 2018","Kodagu2018",974815,0.26,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
"KARNATAKA","Kodagu",435677,"India",29,541,"Kakotu Parambu","12.25583333","75.76027778",2018,0,NA,NA,35.5,770,0.12,NA,NA,NA,NA,4.1,NA,NA,0,0,0,NA,0,NA,NA,0,7.771,2018,"Calendar Year (Jan - Dec), 2018","Kodagu2018",974815,0.26,28,11.80555556,974815,508584,12566,"Karnataka",111,3.96428571428571,950264284225,926331878226793344,0.257
